SO HD,NGAY,MA KH,TEN KH,MÃ NV, ,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,VAT,NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20260119
26010000285,14/01/2026,COOP_TNOT,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6010035,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),10,39000,390000,429000.00000000006,FUJITSU,COOP THOT NOT,COOP MART,20260119
26010000304,16/01/2026,COOP_VTHANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6010035,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,COOP VAN THANH,COOP MART,20260119
26010000307,16/01/2026,COOP_BTAN2,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6010035,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),10,39000,390000,429000.00000000006,FUJITSU,COOP BINH TAN 2,COOP MART,20260119
26010000056,05/01/2026,COOP_CGUOC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),10,20000,200000,220000.00000000003,FUJITSU,COOP CAN GIUOC,COOP MART,20260119
26010000072,05/01/2026,COOP_DVC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),20,20000,400000,440000.00000000006,FUJITSU,COOP DONG VAN CONG,COOP MART,20260119
26010000171,08/01/2026,COOP_DPHO,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),10,20000,200000,220000.00000000003,FUJITSU,COOP DUC PHO QUANG NGAI,COOP MART,20260119
26010000181,09/01/2026,COOP_CRANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),10,20000,200000,220000.00000000003,FUJITSU,COOP CAM RANH,COOP MART,20260119
26010000192,10/01/2026,COOP_LTK,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),40,20000,800000,880000.0000000001,FUJITSU,COOP LY THUONG KIET,COOP MART,20260119
26010000285,14/01/2026,COOP_TNOT,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),20,20000,400000,440000.00000000006,FUJITSU,COOP THOT NOT,COOP MART,20260119
26010000304,16/01/2026,COOP_VTHANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),10,20000,200000,220000.00000000003,FUJITSU,COOP VAN THANH,COOP MART,20260119
26010000048,05/01/2026,COOP_FL_URBANHILL,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,15400,154000,169400,FUJITSU,COOP FINELIFE URBAN HILL,COOP MART,20260119
26010000053,05/01/2026,COOP_DNONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,15400,154000,169400,FUJITSU,COOP DAK NONG,COOP MART,20260119
26010000056,05/01/2026,COOP_CGUOC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,15400,308000,338800,FUJITSU,COOP CAN GIUOC,COOP MART,20260119
26010000072,05/01/2026,COOP_DVC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,15400,308000,338800,FUJITSU,COOP DONG VAN CONG,COOP MART,20260119
26010000097,06/01/2026,COOP_TBIEN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,15400,154000,169400,FUJITSU,COOP TAN BIEN,COOP MART,20260119
26010000171,08/01/2026,COOP_DPHO,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,15400,154000,169400,FUJITSU,COOP DUC PHO QUANG NGAI,COOP MART,20260119
26010000181,09/01/2026,COOP_CRANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,15400,308000,338800,FUJITSU,COOP CAM RANH,COOP MART,20260119
26010000212,13/01/2026,COOP_CCHI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,15400,462000,508200.00000000006,FUJITSU,COOP CU CHI,COOP MART,20260119
26010000285,14/01/2026,COOP_TNOT,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,15400,308000,338800,FUJITSU,COOP THOT NOT,COOP MART,20260119
26010000307,16/01/2026,COOP_BTAN2,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,15400,154000,169400,FUJITSU,COOP BINH TAN 2,COOP MART,20260119
26010000032,02/01/2026,COOP_VTRI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,15400,154000,169400,FUJITSU,COOP VIET TRI,COOP MART,20260119
26010000048,05/01/2026,COOP_FL_URBANHILL,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,15400,154000,169400,FUJITSU,COOP FINELIFE URBAN HILL,COOP MART,20260119
26010000053,05/01/2026,COOP_DNONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,15400,308000,338800,FUJITSU,COOP DAK NONG,COOP MART,20260119
26010000056,05/01/2026,COOP_CGUOC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,15400,308000,338800,FUJITSU,COOP CAN GIUOC,COOP MART,20260119
26010000057,05/01/2026,COOP_MGAR,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,15400,462000,508200.00000000006,FUJITSU,COOP CU MGAR,COOP MART,20260119
26010000072,05/01/2026,COOP_DVC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,15400,308000,338800,FUJITSU,COOP DONG VAN CONG,COOP MART,20260119
26010000092,06/01/2026,COOP_CQUYNH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,15400,462000,508200.00000000006,FUJITSU,COOP CONG QUYNH,COOP MART,20260119
26010000097,06/01/2026,COOP_TBIEN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,15400,154000,169400,FUJITSU,COOP TAN BIEN,COOP MART,20260119
26010000171,08/01/2026,COOP_DPHO,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,15400,154000,169400,FUJITSU,COOP DUC PHO QUANG NGAI,COOP MART,20260119
26010000212,13/01/2026,COOP_CCHI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,15400,462000,508200.00000000006,FUJITSU,COOP CU CHI,COOP MART,20260119
26010000285,14/01/2026,COOP_TNOT,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,15400,308000,338800,FUJITSU,COOP THOT NOT,COOP MART,20260119
26010000304,16/01/2026,COOP_VTHANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,15400,462000,508200.00000000006,FUJITSU,COOP VAN THANH,COOP MART,20260119
26010000307,16/01/2026,COOP_BTAN2,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,15400,154000,169400,FUJITSU,COOP BINH TAN 2,COOP MART,20260119
26010000004,02/01/2026,COOP_HTPHAT,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD HUYNH TAN PHAT,COOP FOOD,20260119
26010000099,06/01/2026,COOP_F_CHOLON,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD CHO LON,COOP FOOD,20260119
26010000100,06/01/2026,COOP_F_PVTRI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD PHAN VAN TRI,COOP FOOD,20260119
26010000101,06/01/2026,COOP_F_DXHOP100,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD DO XUAN HOP,COOP FOOD,20260119
26010000102,06/01/2026,COOP_F_NHONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD NGUYEN HONG,COOP FOOD,20260119
26010000161,08/01/2026,COOP_F_NOANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD NGUYEN OANH,COOP FOOD,20260119
26010000162,08/01/2026,COOP_F_DXHOP729,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD DO XUAN HOP 100,COOP FOOD,20260119
26010000163,08/01/2026,COOP_F_SAIGON,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD SAI GON,COOP FOOD,20260119
26010000165,08/01/2026,COOP_F_VISION,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD VISION,COOP FOOD,20260119
26010000166,08/01/2026,COOP_F_GARDEN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD GARDEN,COOP FOOD,20260119
26010000200,12/01/2026,COOP_F_NTBUP,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP FOOD NGUYEN THI BUP 101M,COOP FOOD,20260119
26010000223,13/01/2026,COOP_F_TVDANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD TRAN VAN DANH,COOP FOOD,20260119
26010000224,13/01/2026,COOP_F_NVTAO,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD NGUYEN VAN TAO,COOP FOOD,20260119
26010000225,13/01/2026,COOP_F_TPPHAN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD TRUONG PHUOC PHAN,COOP FOOD,20260119
26010000228,13/01/2026,COOP_F_NKHOAI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD NGUYEN KHOAI,COOP FOOD,20260119
26010000294,15/01/2026,COOP_F_NBTONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOPFOOD NGUYEN BA TONG,COOP FOOD,20260119
26010000005,02/01/2026,COOP_HTPHAT,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOPFOOD HUYNH TAN PHAT,COOP FOOD,20260119
26010000031,02/01/2026,COOP_F_PVB,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),18,36000,648000,712800,BAKING SODA,COOP FOOD PHAM VAN BACH,COOP FOOD,20260119
26010000074,05/01/2026,COOP_TPHONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP EXTRA TAN PHONG,COOP EXTRA,20260119
26010000120,06/01/2026,COOP_SVH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20260119
26010000310,16/01/2026,COOP_SVH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20260119
26010000074,05/01/2026,COOP_TPHONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,COOP EXTRA TAN PHONG,COOP EXTRA,20260119
26010000120,06/01/2026,COOP_SVH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20260119
26010000122,07/01/2026,COOP_LTRUNG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),5,43000,215000,236500.00000000003,BAKING SODA,COOP EXTRA LINH TRUNG,COOP EXTRA,20260119
26010000120,06/01/2026,COOP_SVH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310008,Bột Đa Năng Baking Soda 2.1kg - Scratchless Cleaning (2970),6,145000,870000,957000.0000000001,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20260119
26010000122,07/01/2026,COOP_LTRUNG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310008,Bột Đa Năng Baking Soda 2.1kg - Scratchless Cleaning (2970),6,145000,870000,957000.0000000001,BAKING SODA,COOP EXTRA LINH TRUNG,COOP EXTRA,20260119
26010000122,07/01/2026,COOP_LTRUNG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP EXTRA LINH TRUNG,COOP EXTRA,20260119
26010000147,07/01/2026,COOP_TPHONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP EXTRA TAN PHONG,COOP EXTRA,20260119
26010000189,09/01/2026,COOP_SVH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20260119
26010000074,05/01/2026,COOP_TPHONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,COOP EXTRA TAN PHONG,COOP EXTRA,20260119
26010000115,06/01/2026,BIGC_BDUONG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C BINH DUONG,BIG C,20260119
26010000116,06/01/2026,BIGC_TCHINH,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C TRUONG CHINH,BIG C,20260119
26010000117,06/01/2026,BIGC_DIAN,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C DI AN,BIG C,20260119
26010000118,06/01/2026,BIGC_LAND,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C QUAN 7,BIG C,20260119
26010000119,06/01/2026,BIGC_TDIEN,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C THAO DIEN,BIG C,20260119
26010000124,07/01/2026,BIGC_GO_TNGUYEN,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C THAI NGUYEN,BIG C,20260119
26010000125,07/01/2026,BIGC_GO_BTRE,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C BEN TRE,BIG C,20260119
26010000127,07/01/2026,BIGC_BGIANG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C BAC GIANG,BIG C,20260119
26010000128,07/01/2026,BIGC_NTRANG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),72,23000,1656000,1821600.0000000002,BAKING SODA,BIG C NHA TRANG,BIG C,20260119
26010000131,07/01/2026,BIGC_NBINH,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C NINH BINH,BIG C,20260119
26010000132,07/01/2026,BIGC_VTRI,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C VIET TRI,BIG C,20260119
26010000133,07/01/2026,BIGC_CTHO,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C CAN THO,BIG C,20260119
26010000135,07/01/2026,BIGC_THOA,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C THANH HOA,BIG C,20260119
26010000136,07/01/2026,BIGC_HDUONG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C HAI DUONG,BIG C,20260119
26010000137,07/01/2026,BIGC_LBIEN,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C LONG BIEN,BIG C,20260119
26010000138,07/01/2026,BIGC_NDINH,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C NAM DINH,BIG C,20260119
26010000139,07/01/2026,BIGC_VPHUC,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C VINH PHUC,BIG C,20260119
26010000141,07/01/2026,BIGC_HUE,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),144,23000,3312000,3643200.0000000005,BAKING SODA,BIG C HUE,BIG C,20260119
26010000142,07/01/2026,BIGC_DNANG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),168,23000,3864000,4250400,BAKING SODA,BIG C DA NANG,BIG C,20260119
26010000143,07/01/2026,BIGC_HPHONG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C HAI PHONG,BIG C,20260119
26010000144,07/01/2026,BIGC_HPHONG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C HAI PHONG,BIG C,20260119
26010000244,13/01/2026,BIGC_DIAN,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C DI AN,BIG C,20260119
26010000245,13/01/2026,BIGC_ANLAC,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C AN LAC,BIG C,20260119
26010000246,13/01/2026,BIGC_TCHINH,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C TRUONG CHINH,BIG C,20260119
26010000247,13/01/2026,BIGC_THIEP,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C TAN HIEP,BIG C,20260119
26010000250,13/01/2026,BIGC_MDONG,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,BIG C MIEN DONG,BIG C,20260119
26010000252,14/01/2026,BIGC_QNHON,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C QUY NHON,BIG C,20260119
26010000255,14/01/2026,BIGC_VINH,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,BIG C VINH,BIG C,20260119
